"","PLAYER","OPPONENT POSSESSIONS","CMU POSSESSIONS","LINEUP SECONDS","OPPONENT PTS","CMU PTS","CMU 3PA","CMU FGA","CMU FTA","CMU REBOUNDS","TOTAL REBOUNDS","OPPONENTS","SCORE DIFFERENTIAL WHEN ENTER","QUARTER","PACE","OFFENSIVE RATING","DEFENSIVE RATING","NET RATING","3PA/FGA","TRUE SHOOTING %","TRB%","NUMBER","LABEL"
"1","ARIAS,AVA",710,715,24489,560,702,174,586,151,378,759,"brandeis, denison, rochester, brandeis, washu2, allegheny, brandeis, carlow, case western reserve, case western reserve, chicago, chicago2, denison, emory2, muskingum, muskingum, oberlin, oberlin, penn state-behrend, penn state-behrend, rochester, washington & jefferson, washington & jefferson, washu2, washu2, washu2, washu2, allegheny, baldwin wallace, bridgewater st., case western reserve2, penn state-behrend, rochester, case western reserve, allegheny, brandeis2, bridgewater st., case western reserve2, case western reserve2, chicago2, denison, emory, johns hopkins, la roche, rochester, washu2, wis.-eau claire, bridgewater st., brandeis, emory, nyu, washu, nyu2, rochester2, case western reserve2, penn state-behrend, brandeis, muskingum, muskingum, washu2, la roche, case western reserve, allegheny, brandeis, bridgewater st., carlow, case western reserve, chicago2, emory2, emory2, emory2, johns hopkins, nyu, nyu2, penn state-behrend, washu, wis.-eau claire, washu, washu, emory, brandeis, emory, nyu, nyu, denison, washington & jefferson, nyu, nyu, chicago, rochester2, allegheny, baldwin wallace, wis.-eau claire, rochester2, rochester2, nyu2, la roche, allegheny, baldwin wallace, baldwin wallace, baldwin wallace, baldwin wallace, brandeis, bridgewater st., bridgewater st., carlow, case western reserve, case western reserve, case western reserve, chicago, chicago, chicago, denison, denison, denison, johns hopkins, johns hopkins, la roche, la roche, la roche, nyu, nyu2, oberlin, penn state-behrend, penn state-behrend, penn state-behrend, rochester, washu, washu2, wis.-eau claire, wis.-eau claire, wis.-eau claire, wis.-eau claire, wooster, wooster, baldwin wallace, brandeis2, la roche, nyu2, rochester, rochester2, rochester2, rochester2, allegheny, allegheny, baldwin wallace, brandeis2, brandeis2, bridgewater st., case western reserve2, chicago, chicago2, chicago2, denison, denison, emory, emory2, la roche, nyu2, penn state-behrend, rochester, washu, washu, allegheny, brandeis, nyu2, emory2, washington & jefferson, brandeis, oberlin, muskingum, wis.-eau claire, bridgewater st., emory2, emory2, nyu2, brandeis, chicago, rochester, nyu, emory, brandeis, nyu, brandeis, bridgewater st., chicago, wis.-eau claire, rochester2, brandeis2, emory, washu2, baldwin wallace, brandeis, brandeis2, bridgewater st., bridgewater st., case western reserve, case western reserve, case western reserve2, emory2, johns hopkins, johns hopkins, la roche, nyu, nyu2, nyu2, washu, wis.-eau claire, wis.-eau claire, nyu, wooster, case western reserve2, bridgewater st., emory2, washington & jefferson, brandeis, oberlin, case western reserve, rochester, rochester","0, 15, 9, 15, -11, 0, 13, 23, -11, -11, -4, 6, 1, -7, 0, 11, 0, 18, 8, 5, 5, 0, 0, 0, 10, 5, 4, -3, -4, 13, -5, 6, 7, -10, -5, -1, 7, 9, 14, 0, -5, -6, -12, 7, 7, -11, 17, 5, 14, -4, -15, 11, -24, 0, 15, 8, 16, 9, 11, -13, 16, -9, -5, 0, 8, 6, -11, 4, -4, -3, 0, -8, -16, -18, 8, 13, 13, 3, 13, -3, 5, -4, -9, -26, 15, 8, -33, -33, 2, 11, 1, 5, 15, -4, 15, -23, 7, -2, 0, -2, 9, -9, 7, -2, 7, 0, 0, -9, 0, 4, 0, -3, 0, -5, -5, -6, 2, 0, 9, 17, -19, -19, 19, 0, 7, 3, 17, -2, -1, 0, 3, 13, 9, 0, 12, 0, 6, 11, -13, 19, 7, 14, 9, -5, 1, -7, -5, 2, 2, -4, 0, -4, 4, -4, 14, -9, -6, 7, -10, 6, 7, 1, 12, 0, 15, -18, -14, 8, 14, 19, 8, -1, 3, -5, -5, -18, 7, -2, 2, -25, -2, 22, -36, 22, 5, -4, 17, 9, -4, -4, -10, 6, 7, -6, 0, 1, -9, -5, 0, -6, -6, -9, 11, -19, -13, -18, 22, 13, 9, -11, 7, 14, 3, -5, 9, 14, 19, -8, 5, 11","1, 4, 3, 4, 1, 3, 2, 3, 1, 1, 3, 2, 1, 1, 1, 3, 1, 3, 3, 4, 2, 1, 3, 3, 4, 4, 4, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 3, 4, 3, 1, 1, 1, 1, 3, 1, 4, 1, 2, 1, 1, 1, 2, 1, 2, 1, 4, 2, 2, 1, 3, 2, 1, 1, 4, 1, 1, 2, 1, 3, 4, 1, 1, 3, 4, 3, 2, 1, 4, 1, 1, 1, 1, 2, 4, 4, 3, 3, 1, 2, 2, 2, 2, 1, 3, 2, 2, 3, 1, 2, 2, 3, 1, 1, 2, 1, 1, 3, 4, 2, 2, 4, 1, 2, 3, 1, 2, 1, 3, 3, 2, 3, 2, 1, 2, 3, 4, 1, 2, 1, 2, 3, 3, 1, 3, 1, 3, 2, 1, 3, 2, 3, 4, 1, 2, 3, 2, 3, 1, 1, 1, 1, 3, 2, 4, 3, 1, 2, 1, 4, 1, 1, 3, 1, 4, 2, 2, 4, 4, 2, 2, 1, 4, 3, 4, 2, 2, 1, 1, 2, 1, 3, 3, 3, 3, 1, 4, 2, 1, 2, 1, 2, 2, 2, 2, 3, 3, 3, 1, 1, 1, 3, 2, 2, 1, 3, 2, 2, 3, 1, 2, 2, 3, 3, 3, 4, 2, 2, 1, 2",69.827269386255,98.1818181818182,78.8732394366197,19.3085787451985,0.296928327645051,53.7980503954387,49.802371541502,"23","23 - 24489"
"2","BANEY,PAYTON",1117,1108,37774,946,1138,277,886,295,597,1133,"brandeis, denison, rochester, brandeis, washu2, allegheny, brandeis, carlow, case western reserve, case western reserve, chicago, chicago2, denison, emory2, muskingum, muskingum, oberlin, oberlin, penn state-behrend, penn state-behrend, rochester, washington & jefferson, washington & jefferson, washu2, washu2, washu2, washu2, allegheny, baldwin wallace, bridgewater st., case western reserve2, penn state-behrend, rochester, case western reserve, allegheny, brandeis2, bridgewater st., case western reserve2, case western reserve2, chicago2, denison, emory, johns hopkins, la roche, rochester, washu2, wis.-eau claire, bridgewater st., brandeis, emory, nyu, washu, nyu2, rochester2, case western reserve2, penn state-behrend, brandeis, muskingum, muskingum, washu2, la roche, case western reserve, allegheny, brandeis, bridgewater st., carlow, case western reserve, chicago2, emory2, emory2, emory2, johns hopkins, nyu, nyu2, penn state-behrend, washu, wis.-eau claire, washu, washu, denison, case western reserve, washington & jefferson, case western reserve, brandeis, baldwin wallace, rochester2, rochester2, allegheny, brandeis2, chicago, rochester2, rochester2, rochester2, brandeis2, chicago2, allegheny, allegheny, brandeis, brandeis, brandeis2, brandeis2, brandeis2, brandeis2, brandeis2, bridgewater st., bridgewater st., bridgewater st., bridgewater st., bridgewater st., bridgewater st., bridgewater st., case western reserve, case western reserve, case western reserve2, case western reserve2, case western reserve2, chicago, chicago, chicago, chicago, chicago, chicago, chicago2, chicago2, chicago2, denison, emory, emory, emory, emory2, emory2, emory2, johns hopkins, johns hopkins, la roche, nyu, nyu, nyu, nyu2, nyu2, penn state-behrend, penn state-behrend, penn state-behrend, penn state-behrend, rochester, rochester, washu, washu, washu2, washu2, washu2, wis.-eau claire, wis.-eau claire, wooster, nyu, baldwin wallace, chicago2, denison, emory2, johns hopkins, nyu2, rochester, rochester2, rochester2, rochester2, rochester2, rochester2, washu2, wis.-eau claire, penn state-behrend, allegheny, baldwin wallace, baldwin wallace, baldwin wallace, brandeis2, brandeis2, bridgewater st., case western reserve, case western reserve, case western reserve2, chicago, chicago2, chicago2, denison, nyu2, penn state-behrend, washu2, wis.-eau claire, wis.-eau claire, wis.-eau claire, wooster, allegheny, washington & jefferson, carlow, oberlin, denison, emory2, rochester2, rochester2, emory, la roche, muskingum, washington & jefferson, washington & jefferson, washu2, wooster, case western reserve2, brandeis2, muskingum, muskingum, washington & jefferson, washington & jefferson, emory, allegheny, baldwin wallace, chicago, denison, denison, denison, emory2, emory2, emory2, emory2, johns hopkins, johns hopkins, oberlin, oberlin, oberlin, rochester, rochester, washington & jefferson, washington & jefferson, washington & jefferson, washington & jefferson, washu2, washu2, washu2, washu2, washu2, wooster, brandeis2, nyu2, rochester2, case western reserve2, nyu2, wis.-eau claire, allegheny, washu, wooster, wooster, brandeis, washington & jefferson, case western reserve, brandeis, penn state-behrend, washu, wooster, allegheny, emory, allegheny, case western reserve, chicago, penn state-behrend, allegheny, brandeis, brandeis, brandeis2, bridgewater st., bridgewater st., case western reserve, case western reserve, case western reserve2, chicago, denison, denison, denison, johns hopkins, johns hopkins, johns hopkins, penn state-behrend, penn state-behrend, washu, washu, washu2, washu2, wis.-eau claire, wooster, wooster, washu, muskingum, brandeis2, carlow, muskingum, oberlin, emory2, johns hopkins, la roche, muskingum, rochester, washington & jefferson, washu2, muskingum, muskingum, oberlin, penn state-behrend, rochester, case western reserve, case western reserve, brandeis2, bridgewater st., allegheny","0, 15, 9, 15, -11, 0, 13, 23, -11, -11, -4, 6, 1, -7, 0, 11, 0, 18, 8, 5, 5, 0, 0, 0, 10, 5, 4, -3, -4, 13, -5, 6, 7, -10, -5, -1, 7, 9, 14, 0, -5, -6, -12, 7, 7, -11, 17, 5, 14, -4, -15, 11, -24, 0, 15, 8, 16, 9, 11, -13, 16, -9, -5, 0, 8, 6, -11, 4, -4, -3, 0, -8, -16, -18, 8, 13, 13, 3, 13, 17, -7, 4, -9, 7, 5, 11, 9, -2, 11, -3, 11, 13, 18, 8, 2, 7, 13, 0, 14, 0, -9, -2, 10, 13, 0, 7, 0, 1, 8, 11, 11, -11, 0, 0, 4, 11, 0, 4, 0, -4, -5, -7, 0, 2, 1, 6, 0, 1, -9, 0, -14, -8, 0, 3, 12, 0, -19, -27, 0, -23, 1, 6, 6, 9, 0, 13, 0, 19, 0, -1, 8, 10, 12, 12, -33, -4, 4, 6, -12, -12, -11, 17, 0, 13, 10, 10, 13, -1, 10, 7, 12, 0, -5, -10, -2, 10, -5, -7, -1, 11, 1, 2, 1, 14, -15, 2, -6, -1, 10, 10, -1, 16, 3, 20, 10, -10, -17, 0, 11, -6, 11, 9, 2, 8, 7, 14, 6, -2, 5, 30, -2, 0, -9, -3, -2, -6, 0, -6, 14, -19, -9, -4, 0, -12, -8, -2, 13, 15, 7, 16, -5, 2, -2, 5, -6, 3, 6, 12, 3, -3, 11, -19, 0, 15, -21, -1, 16, 22, 5, 7, 19, 0, -9, 9, 8, 22, 8, 0, -8, 1, -4, -3, 1, -9, 6, 20, 11, 8, -2, -9, -3, 9, -7, -3, -6, 4, -12, -8, -10, 5, 8, 17, 16, -3, 12, -1, 0, 12, 15, 9, -2, 24, 11, 12, -3, -8, 11, 9, 12, 9, -2, 10, 8, 19, 7, 14, -9, 4, 8, 0, 16","1, 4, 3, 4, 1, 3, 2, 3, 1, 1, 3, 2, 1, 1, 1, 3, 1, 3, 3, 4, 2, 1, 3, 3, 4, 4, 4, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 3, 4, 3, 1, 1, 1, 1, 3, 1, 4, 1, 2, 1, 1, 1, 2, 1, 2, 1, 4, 2, 2, 1, 3, 2, 1, 1, 4, 1, 1, 2, 1, 3, 4, 1, 1, 3, 4, 3, 2, 1, 4, 4, 1, 1, 1, 2, 2, 2, 3, 2, 4, 4, 2, 2, 3, 4, 2, 3, 4, 1, 3, 1, 1, 3, 4, 4, 1, 2, 3, 3, 4, 4, 4, 2, 4, 1, 2, 3, 1, 2, 3, 4, 4, 4, 1, 3, 4, 4, 1, 2, 3, 1, 2, 3, 1, 3, 3, 1, 2, 3, 1, 3, 3, 3, 4, 4, 1, 3, 1, 3, 1, 3, 4, 2, 3, 3, 3, 1, 2, 3, 1, 3, 3, 3, 1, 3, 3, 4, 4, 2, 2, 1, 4, 1, 3, 4, 2, 4, 3, 1, 4, 4, 4, 2, 4, 4, 2, 1, 1, 1, 2, 3, 1, 4, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 4, 4, 3, 2, 2, 2, 3, 2, 1, 2, 1, 1, 4, 1, 2, 4, 2, 3, 4, 4, 2, 4, 1, 2, 3, 3, 4, 1, 2, 3, 4, 2, 3, 4, 4, 4, 1, 3, 2, 2, 3, 2, 1, 4, 2, 2, 2, 3, 1, 1, 2, 1, 2, 2, 2, 2, 3, 2, 4, 2, 1, 1, 3, 4, 2, 2, 2, 3, 3, 3, 1, 3, 3, 3, 4, 4, 2, 3, 2, 3, 2, 4, 1, 2, 2, 2, 2, 2, 2, 1, 2, 3, 4, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 1, 4",70.6835389421295,102.707581227437,84.6911369740376,18.0164442533992,0.312641083521445,56.014963575507,52.6919682259488,"15","15 - 37774"
"3","CHINTALA,ANISHA",1319,1299,44325,1107,1245,310,1040,342,680,1332,"brandeis, denison, rochester, brandeis, washu2, allegheny, brandeis, carlow, case western reserve, case western reserve, chicago, chicago2, denison, emory2, muskingum, muskingum, oberlin, oberlin, penn state-behrend, penn state-behrend, rochester, washington & jefferson, washington & jefferson, washu2, washu2, washu2, washu2, allegheny, baldwin wallace, bridgewater st., case western reserve2, penn state-behrend, rochester, case western reserve, allegheny, brandeis2, bridgewater st., case western reserve2, case western reserve2, chicago2, denison, emory, johns hopkins, la roche, rochester, washu2, wis.-eau claire, bridgewater st., emory, brandeis, emory, nyu, nyu, denison, washington & jefferson, nyu, nyu, chicago, rochester2, allegheny, baldwin wallace, wis.-eau claire, rochester2, rochester2, nyu2, la roche, allegheny, baldwin wallace, baldwin wallace, baldwin wallace, baldwin wallace, brandeis, bridgewater st., bridgewater st., carlow, case western reserve, case western reserve, case western reserve, chicago, chicago, chicago, denison, denison, denison, johns hopkins, johns hopkins, la roche, la roche, la roche, nyu, nyu2, oberlin, penn state-behrend, penn state-behrend, penn state-behrend, rochester, washu, washu2, wis.-eau claire, wis.-eau claire, wis.-eau claire, wis.-eau claire, wooster, wooster, baldwin wallace, brandeis2, la roche, nyu2, rochester, rochester2, rochester2, rochester2, allegheny, allegheny, baldwin wallace, brandeis2, brandeis2, bridgewater st., case western reserve2, chicago, chicago2, chicago2, denison, denison, emory, emory2, la roche, nyu2, penn state-behrend, rochester, washu, washu, allegheny, brandeis, nyu2, emory2, washington & jefferson, brandeis, oberlin, muskingum, wis.-eau claire, bridgewater st., emory2, emory2, nyu2, brandeis, chicago, rochester, denison, case western reserve, washington & jefferson, case western reserve, brandeis, baldwin wallace, rochester2, rochester2, allegheny, brandeis2, chicago, rochester2, rochester2, rochester2, brandeis2, chicago2, allegheny, allegheny, brandeis, brandeis, brandeis2, brandeis2, brandeis2, brandeis2, brandeis2, bridgewater st., bridgewater st., bridgewater st., bridgewater st., bridgewater st., bridgewater st., bridgewater st., case western reserve, case western reserve, case western reserve2, case western reserve2, case western reserve2, chicago, chicago, chicago, chicago, chicago, chicago, chicago2, chicago2, chicago2, denison, emory, emory, emory, emory2, emory2, emory2, johns hopkins, johns hopkins, la roche, nyu, nyu, nyu, nyu2, nyu2, penn state-behrend, penn state-behrend, penn state-behrend, penn state-behrend, rochester, rochester, washu, washu, washu2, washu2, washu2, wis.-eau claire, wis.-eau claire, wooster, nyu, baldwin wallace, chicago2, denison, emory2, johns hopkins, nyu2, rochester, rochester2, rochester2, rochester2, rochester2, rochester2, washu2, wis.-eau claire, penn state-behrend, allegheny, baldwin wallace, baldwin wallace, baldwin wallace, brandeis2, brandeis2, bridgewater st., case western reserve, case western reserve, case western reserve2, chicago, chicago2, chicago2, denison, nyu2, penn state-behrend, washu2, wis.-eau claire, wis.-eau claire, wis.-eau claire, wooster, allegheny, washington & jefferson, carlow, oberlin, denison, emory2, rochester2, rochester2, emory, la roche, muskingum, washington & jefferson, washington & jefferson, washu2, wooster, case western reserve2, brandeis2, muskingum, muskingum, washington & jefferson, washington & jefferson, emory, allegheny, baldwin wallace, chicago, denison, denison, denison, emory2, emory2, emory2, emory2, johns hopkins, johns hopkins, oberlin, oberlin, oberlin, rochester, rochester, washington & jefferson, washington & jefferson, washington & jefferson, washington & jefferson, washu2, washu2, washu2, washu2, washu2, wooster, brandeis2, nyu2, rochester2, case western reserve2, nyu2, wis.-eau claire, allegheny, washington & jefferson, washington & jefferson, brandeis, brandeis, oberlin, brandeis2, chicago, la roche, rochester, chicago, oberlin, bridgewater st., emory, washu2, wis.-eau claire, brandeis2, rochester, la roche, oberlin, carlow, case western reserve, bridgewater st., bridgewater st., case western reserve, case western reserve2, chicago, chicago, chicago, chicago2, denison, emory, johns hopkins, johns hopkins, oberlin, oberlin, penn state-behrend, washu2, wooster, chicago, rochester2, case western reserve2, oberlin, muskingum, washington & jefferson, washu2, washu2, brandeis2, brandeis2, brandeis2, bridgewater st., bridgewater st., bridgewater st., washington & jefferson, la roche, washington & jefferson","0, 15, 9, 15, -11, 0, 13, 23, -11, -11, -4, 6, 1, -7, 0, 11, 0, 18, 8, 5, 5, 0, 0, 0, 10, 5, 4, -3, -4, 13, -5, 6, 7, -10, -5, -1, 7, 9, 14, 0, -5, -6, -12, 7, 7, -11, 17, 5, -3, 5, -4, -9, -26, 15, 8, -33, -33, 2, 11, 1, 5, 15, -4, 15, -23, 7, -2, 0, -2, 9, -9, 7, -2, 7, 0, 0, -9, 0, 4, 0, -3, 0, -5, -5, -6, 2, 0, 9, 17, -19, -19, 19, 0, 7, 3, 17, -2, -1, 0, 3, 13, 9, 0, 12, 0, 6, 11, -13, 19, 7, 14, 9, -5, 1, -7, -5, 2, 2, -4, 0, -4, 4, -4, 14, -9, -6, 7, -10, 6, 7, 1, 12, 0, 15, -18, -14, 8, 14, 19, 8, -1, 3, -5, -5, -18, 7, -2, 2, 17, -7, 4, -9, 7, 5, 11, 9, -2, 11, -3, 11, 13, 18, 8, 2, 7, 13, 0, 14, 0, -9, -2, 10, 13, 0, 7, 0, 1, 8, 11, 11, -11, 0, 0, 4, 11, 0, 4, 0, -4, -5, -7, 0, 2, 1, 6, 0, 1, -9, 0, -14, -8, 0, 3, 12, 0, -19, -27, 0, -23, 1, 6, 6, 9, 0, 13, 0, 19, 0, -1, 8, 10, 12, 12, -33, -4, 4, 6, -12, -12, -11, 17, 0, 13, 10, 10, 13, -1, 10, 7, 12, 0, -5, -10, -2, 10, -5, -7, -1, 11, 1, 2, 1, 14, -15, 2, -6, -1, 10, 10, -1, 16, 3, 20, 10, -10, -17, 0, 11, -6, 11, 9, 2, 8, 7, 14, 6, -2, 5, 30, -2, 0, -9, -3, -2, -6, 0, -6, 14, -19, -9, -4, 0, -12, -8, -2, 13, 15, 7, 16, -5, 2, -2, 5, -6, 3, 6, 12, 3, -3, 11, -19, 0, 15, -21, -1, 16, 8, 2, 10, 9, 31, 13, 1, 17, 15, 1, 9, 4, -10, 4, 15, 8, 10, 7, 17, 34, -3, 4, 3, 6, 11, 3, 0, -7, -2, -5, -10, -3, -7, -2, 23, 5, -3, 8, 0, 6, 11, 32, 34, 1, 0, 5, 8, 11, 11, 12, 9, 11, 1, 7, 4","1, 4, 3, 4, 1, 3, 2, 3, 1, 1, 3, 2, 1, 1, 1, 3, 1, 3, 3, 4, 2, 1, 3, 3, 4, 4, 4, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 3, 4, 3, 1, 1, 1, 1, 3, 1, 4, 1, 1, 1, 1, 1, 2, 4, 4, 3, 3, 1, 2, 2, 2, 2, 1, 3, 2, 2, 3, 1, 2, 2, 3, 1, 1, 2, 1, 1, 3, 4, 2, 2, 4, 1, 2, 3, 1, 2, 1, 3, 3, 2, 3, 2, 1, 2, 3, 4, 1, 2, 1, 2, 3, 3, 1, 3, 1, 3, 2, 1, 3, 2, 3, 4, 1, 2, 3, 2, 3, 1, 1, 1, 1, 3, 2, 4, 3, 1, 2, 1, 4, 1, 1, 3, 1, 4, 2, 2, 4, 4, 2, 2, 1, 4, 3, 4, 2, 2, 1, 1, 4, 1, 1, 1, 2, 2, 2, 3, 2, 4, 4, 2, 2, 3, 4, 2, 3, 4, 1, 3, 1, 1, 3, 4, 4, 1, 2, 3, 3, 4, 4, 4, 2, 4, 1, 2, 3, 1, 2, 3, 4, 4, 4, 1, 3, 4, 4, 1, 2, 3, 1, 2, 3, 1, 3, 3, 1, 2, 3, 1, 3, 3, 3, 4, 4, 1, 3, 1, 3, 1, 3, 4, 2, 3, 3, 3, 1, 2, 3, 1, 3, 3, 3, 1, 3, 3, 4, 4, 2, 2, 1, 4, 1, 3, 4, 2, 4, 3, 1, 4, 4, 4, 2, 4, 4, 2, 1, 1, 1, 2, 3, 1, 4, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 4, 4, 3, 2, 2, 2, 3, 2, 1, 2, 1, 1, 4, 1, 2, 4, 2, 3, 4, 4, 2, 4, 1, 2, 3, 3, 4, 1, 2, 3, 4, 2, 3, 4, 4, 4, 1, 3, 2, 2, 3, 2, 1, 4, 4, 1, 4, 4, 3, 4, 2, 3, 4, 2, 1, 2, 3, 3, 2, 4, 2, 2, 2, 3, 3, 2, 4, 4, 3, 2, 2, 4, 1, 2, 4, 2, 3, 1, 3, 4, 2, 3, 2, 2, 3, 3, 3, 2, 2, 3, 4, 4, 4, 4, 4, 4, 2, 2, 4",70.8764805414552,95.8429561200924,83.9272175890826,11.9157385310098,0.298076923076923,52.2898326725355,51.0510510510511,"10","10 - 44325"
"4","DELMORE,KAYLA",110,112,3665,88,105,31,99,27,65,131,"brandeis, denison, brandeis, emory, nyu, washu, emory, brandeis, emory, nyu, nyu, denison, washington & jefferson, nyu, nyu, nyu, emory, brandeis, nyu, brandeis, denison, case western reserve, washington & jefferson, case western reserve, brandeis, washu, wooster, wooster, brandeis, washington & jefferson, case western reserve, brandeis, washington & jefferson, washington & jefferson, brandeis, brandeis, emory, carlow, carlow, carlow, carlow, washington & jefferson, washu","0, 15, 14, -4, -15, 11, -3, 5, -4, -9, -26, 15, 8, -33, -33, -25, -2, 22, -36, 22, 17, -7, 4, -9, 7, 22, 5, 7, 19, 0, -9, 9, 8, 2, 10, 9, -11, 25, 23, 23, 23, 0, 18","1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 3, 3, 2, 1, 3, 3, 3, 4, 1, 1, 1, 2, 2, 2, 2, 3, 1, 1, 2, 4, 1, 4, 4, 3, 2, 2, 2, 2, 1, 4",72.68758526603,93.75,80,13.75,0.313131313131313,47.3484848484849,49.618320610687,"21","21 - 3665"
